instruction_id,program_semester_id,course_id,class_id,is_required,num_student,num_pass_student,num_fail_student,avg_final_score,instruction_status,instruction_allocate,instruction_time_start,instruction_time_end,last_modified_date,etl_date
228,K15DS_4,120542,97,False,100,100,0,9.4,completed,2020-12-22,2021-01-07,2021-05-07,2021-05-14,2021-05-21
229,K15DS_4,120542,192,False,85,85,0,8.6,completed,2020-12-31,2021-01-14,2021-05-14,2021-05-21,2021-05-28
230,K15DS_4,120540,226,False,80,80,0,8.6,completed,2020-12-19,2021-01-14,2021-05-14,2021-05-21,2021-05-28
231,K15DS_4,120540,182,False,0,0,0,,cannot_open,2020-12-27,2021-01-10,,2021-05-17,2021-05-24
232,K15DS_4,120540,292,False,0,0,0,,cannot_open,2021-01-01,2021-01-04,,2021-05-11,2021-05-18
233,K15DS_4,120540,200,False,0,0,0,,cannot_open,2020-12-30,2021-01-10,,2021-05-17,2021-05-24
234,K15DS_4,120540,155,False,0,0,0,,cannot_open,2020-12-25,2021-01-14,,2021-05-21,2021-05-28
235,K15DS_4,120540,322,False,0,0,0,,cannot_open,2020-12-22,2021-01-14,,2021-05-21,2021-05-28
236,K15DS_4,120540,47,False,0,0,0,,cannot_open,2020-12-26,2021-01-02,,2021-05-09,2021-05-16
237,K15DS_4,120545,2,False,74,74,0,10.0,completed,2020-12-30,2021-01-07,2021-05-07,2021-05-14,2021-05-21
238,K15DS_4,120545,10,False,0,0,0,,cannot_open,2020-12-18,2021-01-12,,2021-05-19,2021-05-26
239,K15DS_4,120545,56,False,0,0,0,,cannot_open,2020-12-29,2021-01-02,,2021-05-09,2021-05-16
240,K15DS_4,120545,56,False,0,0,0,,cannot_open,2020-12-26,2021-01-07,,2021-05-14,2021-05-21
241,K15DS_4,120545,70,False,0,0,0,,cannot_open,2020-12-30,2021-01-08,,2021-05-15,2021-05-22
242,K15DS_4,120545,24,False,0,0,0,,cannot_open,2020-12-22,2021-01-10,,2021-05-17,2021-05-24
243,K15DS_4,120546,67,False,0,0,0,,cannot_open,2020-12-30,2021-01-01,,2021-05-08,2021-05-15
244,K15DS_4,120546,61,False,0,0,0,,cannot_open,2020-12-27,2021-01-04,,2021-05-11,2021-05-18
245,K15DS_4,120546,53,False,0,0,0,,cannot_open,2020-12-22,2021-01-14,,2021-05-21,2021-05-28
246,K15DS_4,120546,24,False,0,0,0,,cannot_open,2020-12-24,2021-01-14,,2021-05-21,2021-05-28
247,K15DS_4,120546,74,False,0,0,0,,cannot_open,2020-12-26,2021-01-03,,2021-05-10,2021-05-17
248,K15DS_4,120546,23,False,0,0,0,,cannot_open,2020-12-31,2021-01-11,,2021-05-18,2021-05-25
249,K15DS_4,120546,11,False,81,81,0,9.8,completed,2020-12-20,2021-01-06,2021-05-06,2021-05-13,2021-05-20
250,K15DS_4,120547,19,False,0,0,0,,cannot_open,2020-12-28,2021-01-11,,2021-05-18,2021-05-25
251,K15DS_4,120547,12,False,0,0,0,,cannot_open,2020-12-29,2021-01-08,,2021-05-15,2021-05-22
252,K15DS_4,120547,8,False,0,0,0,,cannot_open,2020-12-27,2021-01-06,,2021-05-13,2021-05-20
253,K15DS_4,120547,20,False,0,0,0,,cannot_open,2020-12-21,2021-01-15,,2021-05-22,2021-05-29
254,K15DS_4,120547,3,False,0,0,0,,cannot_open,2020-12-30,2021-01-04,,2021-05-11,2021-05-18
255,K15DS_4,120547,69,False,0,0,0,,cannot_open,2021-01-01,2021-01-01,,2021-05-08,2021-05-15
256,K15DS_4,120547,21,False,0,0,0,,cannot_open,2020-12-27,2021-01-08,,2021-05-15,2021-05-22
257,K15DS_5,120551,67,True,66,66,0,10.0,completed,2021-07-26,2021-08-11,2021-12-09,2021-12-16,2021-12-23
258,K15DS_5,120551,34,True,60,60,0,9.5,completed,2021-07-23,2021-08-06,2021-12-04,2021-12-11,2021-12-18
259,K15DS_5,120551,24,True,76,76,0,8.2,completed,2021-07-23,2021-08-09,2021-12-07,2021-12-14,2021-12-21
260,K15DS_5,120551,18,True,67,67,0,8.8,completed,2021-07-23,2021-08-15,2021-12-13,2021-12-20,2021-12-27
261,K15DS_5,120551,58,True,71,71,0,8.2,completed,2021-07-26,2021-08-14,2021-12-12,2021-12-19,2021-12-26
262,K15DS_5,120551,10,True,80,80,0,8.0,completed,2021-08-01,2021-08-09,2021-12-07,2021-12-14,2021-12-21
263,K15DS_5,120550,339,True,78,78,0,9.5,completed,2021-07-27,2021-08-09,2021-12-07,2021-12-14,2021-12-21
264,K15DS_5,120550,306,True,72,72,0,9.5,completed,2021-07-20,2021-08-05,2021-12-03,2021-12-10,2021-12-17
265,K15DS_5,120550,308,True,67,67,0,9.7,completed,2021-07-23,2021-08-07,2021-12-05,2021-12-12,2021-12-19
266,K15DS_5,120550,285,True,73,73,0,9.7,completed,2021-07-24,2021-08-02,2021-11-30,2021-12-07,2021-12-14
267,K15DS_5,120550,98,True,62,62,0,8.4,completed,2021-07-19,2021-08-05,2021-12-03,2021-12-10,2021-12-17
268,K15DS_5,120550,303,True,61,61,0,10.0,completed,2021-07-26,2021-08-14,2021-12-12,2021-12-19,2021-12-26
269,K15DS_5,120550,215,True,76,76,0,9.5,completed,2021-07-19,2021-08-11,2021-12-09,2021-12-16,2021-12-23
270,K15DS_5,120552,319,True,78,78,0,9.1,completed,2021-07-29,2021-08-08,2021-12-06,2021-12-13,2021-12-20
271,K15DS_5,120552,310,True,60,60,0,9.0,completed,2021-07-18,2021-08-13,2021-12-11,2021-12-18,2021-12-25
272,K15DS_5,120552,122,True,75,74,1,8.4,completed,2021-07-31,2021-08-06,2021-12-04,2021-12-11,2021-12-18
273,K15DS_5,120552,296,True,66,66,0,7.4,completed,2021-07-28,2021-08-12,2021-12-10,2021-12-17,2021-12-24
274,K15DS_5,120552,307,True,65,65,0,8.9,completed,2021-07-28,2021-08-07,2021-12-05,2021-12-12,2021-12-19
275,K15DS_5,120552,81,True,69,69,0,8.7,completed,2021-07-29,2021-08-14,2021-12-12,2021-12-19,2021-12-26
276,K15DS_5,120548,201,True,66,66,0,10.0,completed,2021-07-28,2021-08-15,2021-12-13,2021-12-20,2021-12-27
277,K15DS_5,120548,159,True,66,66,0,7.5,completed,2021-07-23,2021-08-05,2021-12-03,2021-12-10,2021-12-17
278,K15DS_5,120548,134,True,77,77,0,9.0,completed,2021-07-22,2021-08-11,2021-12-09,2021-12-16,2021-12-23
279,K15DS_5,120548,200,True,80,80,0,8.0,completed,2021-07-22,2021-08-07,2021-12-05,2021-12-12,2021-12-19
280,K15DS_5,120548,246,True,79,79,0,8.6,completed,2021-07-29,2021-08-01,2021-11-29,2021-12-06,2021-12-13
281,K15DS_5,120549,288,True,40,40,0,9.4,completed,2021-07-26,2021-08-13,2021-12-11,2021-12-18,2021-12-25
282,K15DS_5,120549,189,True,0,0,0,,cannot_open,2021-07-20,2021-08-02,,2021-12-07,2021-12-14
283,K15DS_5,120549,217,True,0,0,0,,cannot_open,2021-07-26,2021-08-08,,2021-12-13,2021-12-20
284,K15DS_5,120549,335,True,0,0,0,,cannot_open,2021-07-21,2021-08-09,,2021-12-14,2021-12-21
285,K15DS_5,120549,129,True,0,0,0,,cannot_open,2021-07-25,2021-08-01,,2021-12-06,2021-12-13
286,K15DS_5,120553,319,False,0,0,0,,cannot_open,2021-08-01,2021-08-12,,2021-12-17,2021-12-24
287,K15DS_5,120553,114,False,0,0,0,,cannot_open,2021-07-27,2021-08-15,,2021-12-20,2021-12-27
288,K15DS_5,120553,305,False,83,83,0,8.9,completed,2021-07-27,2021-08-15,2021-12-13,2021-12-20,2021-12-27
289,K15DS_5,120553,265,False,0,0,0,,cannot_open,2021-07-25,2021-08-04,,2021-12-09,2021-12-16
290,K15DS_5,120553,232,False,0,0,0,,cannot_open,2021-07-20,2021-08-07,,2021-12-12,2021-12-19
291,K15DS_5,120555,280,False,82,82,0,9.4,completed,2021-07-25,2021-08-15,2021-12-13,2021-12-20,2021-12-27
292,K15DS_5,120555,287,False,0,0,0,,cannot_open,2021-07-27,2021-08-02,,2021-12-07,2021-12-14
293,K15DS_5,120555,279,False,0,0,0,,cannot_open,2021-07-24,2021-08-15,,2021-12-20,2021-12-27
294,K15DS_5,120555,283,False,0,0,0,,cannot_open,2021-07-24,2021-08-12,,2021-12-17,2021-12-24
295,K15DS_5,120555,273,False,0,0,0,,cannot_open,2021-07-29,2021-08-06,,2021-12-11,2021-12-18
296,K15DS_5,120555,291,False,0,0,0,,cannot_open,2021-07-31,2021-08-03,,2021-12-08,2021-12-15
297,K15DS_5,120554,100,False,0,0,0,,cannot_open,2021-07-19,2021-08-02,,2021-12-07,2021-12-14
298,K15DS_5,120554,202,False,0,0,0,,cannot_open,2021-07-31,2021-08-14,,2021-12-19,2021-12-26
299,K15DS_5,120554,219,False,92,92,0,10.0,completed,2021-07-22,2021-08-11,2021-12-09,2021-12-16,2021-12-23
300,K15DS_5,120554,205,False,91,91,0,9.0,completed,2021-08-01,2021-08-03,2021-12-01,2021-12-08,2021-12-15
301,K15DS_5,120554,321,False,0,0,0,,cannot_open,2021-07-29,2021-08-01,,2021-12-06,2021-12-13
302,K15DS_6,120556,76,True,62,62,0,9.6,completed,2021-12-29,2022-01-03,2022-05-03,2022-05-10,2022-05-17
303,K15DS_6,120556,66,True,71,71,0,8.3,completed,2022-01-01,2022-01-04,2022-05-04,2022-05-11,2022-05-18
304,K15DS_6,120556,2,True,73,73,0,9.8,completed,2021-12-28,2022-01-02,2022-05-02,2022-05-09,2022-05-16
305,K15DS_6,120556,5,True,76,76,0,9.8,completed,2021-12-24,2022-01-02,2022-05-02,2022-05-09,2022-05-16
306,K15DS_6,120556,57,True,67,67,0,9.0,completed,2021-12-24,2022-01-14,2022-05-14,2022-05-21,2022-05-28
307,K15DS_6,120556,2,True,77,77,0,9.5,completed,2021-12-25,2022-01-06,2022-05-06,2022-05-13,2022-05-20
308,K15DS_6,120556,17,True,60,57,3,8.8,completed,2021-12-28,2022-01-05,2022-05-05,2022-05-12,2022-05-19
309,K15DS_6,120557,17,True,77,77,0,8.3,completed,2021-12-27,2022-01-11,2022-05-11,2022-05-18,2022-05-25
310,K15DS_6,120557,14,True,71,71,0,9.4,completed,2021-12-19,2022-01-11,2022-05-11,2022-05-18,2022-05-25
311,K15DS_6,120557,16,True,74,74,0,7.1,completed,2021-12-20,2022-01-02,2022-05-02,2022-05-09,2022-05-16
312,K15DS_6,120557,24,True,80,80,0,7.7,completed,2021-12-26,2022-01-09,2022-05-09,2022-05-16,2022-05-23
313,K15DS_6,120557,57,True,69,69,0,9.3,completed,2021-12-21,2022-01-13,2022-05-13,2022-05-20,2022-05-27
314,K15DS_6,120558,91,True,72,72,0,8.3,completed,2021-12-18,2022-01-08,2022-05-08,2022-05-15,2022-05-22
315,K15DS_6,120558,116,True,67,67,0,9.5,completed,2021-12-26,2022-01-15,2022-05-15,2022-05-22,2022-05-29
316,K15DS_6,120558,199,True,78,78,0,9.1,completed,2021-12-30,2022-01-06,2022-05-06,2022-05-13,2022-05-20
317,K15DS_6,120558,320,True,60,60,0,9.7,completed,2021-12-20,2022-01-11,2022-05-11,2022-05-18,2022-05-25
318,K15DS_6,120558,138,True,47,47,0,8.2,completed,2021-12-23,2022-01-05,2022-05-05,2022-05-12,2022-05-19
319,K15DS_6,120558,343,True,0,0,0,,cannot_open,2021-12-25,2022-01-03,,2022-05-10,2022-05-17
320,K15DS_6,120567,72,False,0,0,0,,cannot_open,2021-12-23,2022-01-13,,2022-05-20,2022-05-27
321,K15DS_6,120567,34,False,0,0,0,,cannot_open,2022-01-01,2022-01-07,,2022-05-14,2022-05-21
322,K15DS_6,120567,65,False,0,0,0,,cannot_open,2021-12-19,2022-01-05,,2022-05-12,2022-05-19
323,K15DS_6,120567,11,False,0,0,0,,cannot_open,2021-12-21,2022-01-10,,2022-05-17,2022-05-24
324,K15DS_6,120567,73,False,0,0,0,,cannot_open,2021-12-27,2022-01-11,,2022-05-18,2022-05-25
325,K15DS_6,120567,56,False,0,0,0,,cannot_open,2021-12-31,2022-01-02,,2022-05-09,2022-05-16
326,K15DS_6,120561,3,False,0,0,0,,cannot_open,2021-12-19,2022-01-05,,2022-05-12,2022-05-19
327,K15DS_6,120561,55,False,0,0,0,,cannot_open,2021-12-28,2022-01-15,,2022-05-22,2022-05-29
328,K15DS_6,120561,59,False,90,90,0,9.5,completed,2021-12-22,2022-01-06,2022-05-06,2022-05-13,2022-05-20
329,K15DS_6,120561,61,False,0,0,0,,cannot_open,2021-12-29,2022-01-11,,2022-05-18,2022-05-25
330,K15DS_6,120561,74,False,0,0,0,,cannot_open,2022-01-01,2022-01-09,,2022-05-16,2022-05-23
331,K15DS_6,120561,70,False,0,0,0,,cannot_open,2021-12-28,2022-01-07,,2022-05-14,2022-05-21
332,K15DS_6,120563,62,False,83,83,0,7.2,completed,2021-12-25,2022-01-01,2022-05-01,2022-05-08,2022-05-15
333,K15DS_6,120563,1,False,0,0,0,,cannot_open,2021-12-20,2022-01-15,,2022-05-22,2022-05-29
334,K15DS_6,120563,29,False,99,99,0,9.6,completed,2021-12-31,2022-01-03,2022-05-03,2022-05-10,2022-05-17
335,K15DS_6,120563,53,False,0,0,0,,cannot_open,2021-12-31,2022-01-15,,2022-05-22,2022-05-29
336,K15DS_6,120563,73,False,0,0,0,,cannot_open,2021-12-28,2022-01-03,,2022-05-10,2022-05-17
337,K15DS_6,120563,30,False,0,0,0,,cannot_open,2021-12-25,2022-01-08,,2022-05-15,2022-05-22
338,K15DS_6,120560,104,False,0,0,0,,cannot_open,2022-01-01,2022-01-05,,2022-05-12,2022-05-19
339,K15DS_6,120560,296,False,0,0,0,,cannot_open,2021-12-25,2022-01-09,,2022-05-16,2022-05-23
340,K15DS_6,120560,277,False,52,48,4,10.0,completed,2021-12-19,2022-01-10,2022-05-10,2022-05-17,2022-05-24
341,K15DS_6,120560,113,False,0,0,0,,cannot_open,2021-12-18,2022-01-04,,2022-05-11,2022-05-18
342,K15DS_6,120560,351,False,0,0,0,,cannot_open,2021-12-29,2022-01-11,,2022-05-18,2022-05-25
343,K15DS_6,120559,271,False,0,0,0,,cannot_open,2021-12-22,2022-01-02,,2022-05-09,2022-05-16
344,K15DS_6,120559,188,False,0,0,0,,cannot_open,2021-12-19,2022-01-11,,2022-05-18,2022-05-25
345,K15DS_6,120559,304,False,0,0,0,,cannot_open,2021-12-23,2022-01-08,,2022-05-15,2022-05-22
346,K15DS_6,120559,191,False,0,0,0,,cannot_open,2021-12-30,2022-01-10,,2022-05-17,2022-05-24
347,K15DS_6,120559,45,False,0,0,0,,cannot_open,2021-12-20,2022-01-07,,2022-05-14,2022-05-21
348,K15DS_6,120559,89,False,84,84,0,7.7,completed,2021-12-18,2022-01-02,2022-05-02,2022-05-09,2022-05-16
349,K15DS_6,120562,210,False,87,87,0,9.5,completed,2021-12-21,2022-01-04,2022-05-04,2022-05-11,2022-05-18
350,K15DS_6,120562,351,False,95,95,0,10.0,completed,2021-12-31,2022-01-03,2022-05-03,2022-05-10,2022-05-17
351,K15DS_6,120562,139,False,0,0,0,,cannot_open,2021-12-22,2022-01-06,,2022-05-13,2022-05-20
352,K15DS_6,120562,120,False,0,0,0,,cannot_open,2021-12-29,2022-01-09,,2022-05-16,2022-05-23
353,K15DS_6,120562,232,False,80,80,0,9.3,completed,2022-01-01,2022-01-01,2022-05-01,2022-05-08,2022-05-15
354,K15DS_6,120562,90,False,0,0,0,,cannot_open,2021-12-21,2022-01-06,,2022-05-13,2022-05-20
355,K15DS_6,120562,346,False,0,0,0,,cannot_open,2022-01-01,2022-01-04,,2022-05-11,2022-05-18
356,K15DS_6,120564,267,False,0,0,0,,cannot_open,2021-12-28,2022-01-01,,2022-05-08,2022-05-15
357,K15DS_6,120564,199,False,98,98,0,9.9,completed,2021-12-20,2022-01-03,2022-05-03,2022-05-10,2022-05-17
358,K15DS_6,120564,330,False,0,0,0,,cannot_open,2021-12-25,2022-01-10,,2022-05-17,2022-05-24
359,K15DS_6,120564,137,False,0,0,0,,cannot_open,2021-12-22,2022-01-07,,2022-05-14,2022-05-21
360,K15DS_6,120564,270,False,100,100,0,8.4,completed,2021-12-18,2022-01-11,2022-05-11,2022-05-18,2022-05-25
361,K15DS_6,120564,161,False,0,0,0,,cannot_open,2022-01-01,2022-01-14,,2022-05-21,2022-05-28
362,K15DS_6,120565,121,False,0,0,0,,cannot_open,2021-12-19,2022-01-07,,2022-05-14,2022-05-21
363,K15DS_6,120565,112,False,0,0,0,,cannot_open,2021-12-23,2022-01-06,,2022-05-13,2022-05-20
364,K15DS_6,120565,85,False,0,0,0,,cannot_open,2021-12-20,2022-01-15,,2022-05-22,2022-05-29
365,K15DS_6,120565,343,False,0,0,0,,cannot_open,2021-12-23,2022-01-02,,2022-05-09,2022-05-16
366,K15DS_6,120565,125,False,0,0,0,,cannot_open,2021-12-22,2022-01-14,,2022-05-21,2022-05-28
367,K15DS_6,120566,243,False,0,0,0,,cannot_open,2021-12-24,2022-01-10,,2022-05-17,2022-05-24
368,K15DS_6,120566,177,False,0,0,0,,cannot_open,2021-12-23,2022-01-13,,2022-05-20,2022-05-27
369,K15DS_6,120566,277,False,0,0,0,,cannot_open,2021-12-26,2022-01-09,,2022-05-16,2022-05-23
370,K15DS_6,120566,41,False,0,0,0,,cannot_open,2021-12-20,2022-01-14,,2022-05-21,2022-05-28
371,K15DS_6,120566,164,False,0,0,0,,cannot_open,2022-01-01,2022-01-04,,2022-05-11,2022-05-18
372,K15DS_6,120566,100,False,0,0,0,,cannot_open,2021-12-28,2022-01-04,,2022-05-11,2022-05-18
373,K15DS_6,120566,143,False,0,0,0,,cannot_open,2021-12-23,2022-01-01,,2022-05-08,2022-05-15
374,K15DS_6,120568,302,False,85,85,0,9.1,completed,2021-12-18,2022-01-12,2022-05-12,2022-05-19,2022-05-26
375,K15DS_6,120568,331,False,0,0,0,,cannot_open,2021-12-26,2022-01-07,,2022-05-14,2022-05-21
376,K15DS_6,120568,180,False,82,82,0,9.5,completed,2021-12-31,2022-01-08,2022-05-08,2022-05-15,2022-05-22
377,K15DS_6,120568,125,False,0,0,0,,cannot_open,2021-12-27,2022-01-04,,2022-05-11,2022-05-18
378,K15DS_6,120568,95,False,0,0,0,,cannot_open,2021-12-29,2022-01-03,,2022-05-10,2022-05-17
379,K15DS_6,120568,108,False,0,0,0,,cannot_open,2021-12-30,2022-01-03,,2022-05-10,2022-05-17
380,K15DS_7,120569,18,True,62,62,0,8.1,completed,2022-07-24,2022-08-08,2022-12-06,2022-12-13,2022-12-20
381,K15DS_7,120569,61,True,63,63,0,7.4,completed,2022-07-22,2022-08-01,2022-11-29,2022-12-06,2022-12-13
382,K15DS_7,120569,59,True,79,79,0,7.7,completed,2022-07-23,2022-08-09,2022-12-07,2022-12-14,2022-12-21
383,K15DS_7,120569,26,True,75,75,0,9.8,completed,2022-07-21,2022-08-15,2022-12-13,2022-12-20,2022-12-27
384,K15DS_7,120569,34,True,60,60,0,8.1,completed,2022-07-22,2022-08-13,2022-12-11,2022-12-18,2022-12-25
385,K15DS_7,120570,216,True,80,80,0,7.8,completed,2022-07-18,2022-08-15,2022-12-13,2022-12-20,2022-12-27
386,K15DS_7,120570,218,True,76,76,0,9.5,completed,2022-07-26,2022-08-04,2022-12-02,2022-12-09,2022-12-16
387,K15DS_7,120570,303,True,75,75,0,7.9,completed,2022-07-20,2022-08-01,2022-11-29,2022-12-06,2022-12-13
388,K15DS_7,120570,43,True,69,69,0,7.8,completed,2022-07-28,2022-08-06,2022-12-04,2022-12-11,2022-12-18
389,K15DS_7,120570,42,True,65,65,0,8.1,completed,2022-07-27,2022-08-08,2022-12-06,2022-12-13,2022-12-20
390,K15DS_7,120570,329,True,77,77,0,7.4,completed,2022-07-24,2022-08-13,2022-12-11,2022-12-18,2022-12-25
391,K15DS_7,120572,169,True,74,74,0,9.4,completed,2022-07-22,2022-08-11,2022-12-09,2022-12-16,2022-12-23
392,K15DS_7,120572,232,True,77,77,0,9.3,completed,2022-07-18,2022-08-14,2022-12-12,2022-12-19,2022-12-26
393,K15DS_7,120572,200,True,80,80,0,8.0,completed,2022-08-01,2022-08-13,2022-12-11,2022-12-18,2022-12-25
394,K15DS_7,120572,88,True,80,80,0,7.0,completed,2022-07-27,2022-08-06,2022-12-04,2022-12-11,2022-12-18
395,K15DS_7,120572,155,True,63,63,0,9.9,completed,2022-07-28,2022-08-12,2022-12-10,2022-12-17,2022-12-24
396,K15DS_7,120572,181,True,61,61,0,9.9,completed,2022-07-23,2022-08-07,2022-12-05,2022-12-12,2022-12-19
397,K15DS_7,120571,192,True,72,72,0,8.4,completed,2022-07-27,2022-08-15,2022-12-13,2022-12-20,2022-12-27
398,K15DS_7,120571,131,True,70,70,0,7.4,completed,2022-07-24,2022-08-07,2022-12-05,2022-12-12,2022-12-19
399,K15DS_7,120571,305,True,0,0,0,,cannot_open,2022-07-31,2022-08-10,,2022-12-15,2022-12-22
400,K15DS_7,120571,230,True,0,0,0,,cannot_open,2022-07-24,2022-08-03,,2022-12-08,2022-12-15
401,K15DS_7,120571,192,True,0,0,0,,cannot_open,2022-07-20,2022-08-10,,2022-12-15,2022-12-22
402,K15DS_7,120571,327,True,0,0,0,,cannot_open,2022-07-23,2022-08-06,,2022-12-11,2022-12-18
403,K15DS_7,120571,292,True,0,0,0,,cannot_open,2022-07-23,2022-08-05,,2022-12-10,2022-12-17
404,K15DS_7,120582,260,False,61,61,0,9.9,completed,2022-07-24,2022-08-13,2022-12-11,2022-12-18,2022-12-25
405,K15DS_7,120582,272,False,0,0,0,,cannot_open,2022-07-28,2022-08-14,,2022-12-19,2022-12-26
406,K15DS_7,120582,276,False,0,0,0,,cannot_open,2022-07-30,2022-08-13,,2022-12-18,2022-12-25
407,K15DS_7,120582,297,False,83,83,0,8.1,completed,2022-07-21,2022-08-06,2022-12-04,2022-12-11,2022-12-18
408,K15DS_7,120582,173,False,0,0,0,,cannot_open,2022-07-26,2022-08-03,,2022-12-08,2022-12-15
409,K15DS_7,120582,97,False,0,0,0,,cannot_open,2022-07-26,2022-08-06,,2022-12-11,2022-12-18
410,K15DS_7,120578,192,False,0,0,0,,cannot_open,2022-07-28,2022-08-06,,2022-12-11,2022-12-18
411,K15DS_7,120578,274,False,0,0,0,,cannot_open,2022-07-18,2022-08-04,,2022-12-09,2022-12-16
412,K15DS_7,120578,94,False,0,0,0,,cannot_open,2022-07-27,2022-08-11,,2022-12-16,2022-12-23
413,K15DS_7,120578,221,False,0,0,0,,cannot_open,2022-07-28,2022-08-15,,2022-12-20,2022-12-27
414,K15DS_7,120578,169,False,0,0,0,,cannot_open,2022-07-26,2022-08-10,,2022-12-15,2022-12-22
415,K15DS_7,120579,48,False,0,0,0,,cannot_open,2022-07-22,2022-08-12,,2022-12-17,2022-12-24
416,K15DS_7,120579,254,False,0,0,0,,cannot_open,2022-07-19,2022-08-01,,2022-12-06,2022-12-13
417,K15DS_7,120579,176,False,0,0,0,,cannot_open,2022-07-24,2022-08-11,,2022-12-16,2022-12-23
418,K15DS_7,120579,239,False,81,81,0,9.7,completed,2022-08-01,2022-08-04,2022-12-02,2022-12-09,2022-12-16
419,K15DS_7,120579,119,False,0,0,0,,cannot_open,2022-07-28,2022-08-07,,2022-12-12,2022-12-19
420,K15DS_7,120579,172,False,0,0,0,,cannot_open,2022-07-19,2022-08-09,,2022-12-14,2022-12-21
421,K15DS_7,120581,332,False,100,100,0,9.9,completed,2022-08-01,2022-08-01,2022-11-29,2022-12-06,2022-12-13
422,K15DS_7,120581,196,False,0,0,0,,cannot_open,2022-07-26,2022-08-02,,2022-12-07,2022-12-14
423,K15DS_7,120581,116,False,0,0,0,,cannot_open,2022-07-21,2022-08-12,,2022-12-17,2022-12-24
424,K15DS_7,120581,232,False,0,0,0,,cannot_open,2022-07-29,2022-08-08,,2022-12-13,2022-12-20
425,K15DS_7,120581,319,False,0,0,0,,cannot_open,2022-07-25,2022-08-10,,2022-12-15,2022-12-22
426,K15DS_7,120581,211,False,0,0,0,,cannot_open,2022-07-22,2022-08-01,,2022-12-06,2022-12-13
427,K15DS_7,120581,297,False,0,0,0,,cannot_open,2022-07-18,2022-08-14,,2022-12-19,2022-12-26
428,K15DS_7,120577,310,False,0,0,0,,cannot_open,2022-07-27,2022-08-03,,2022-12-08,2022-12-15
429,K15DS_7,120577,323,False,0,0,0,,cannot_open,2022-07-24,2022-08-04,,2022-12-09,2022-12-16
430,K15DS_7,120577,294,False,0,0,0,,cannot_open,2022-07-27,2022-08-12,,2022-12-17,2022-12-24
431,K15DS_7,120577,139,False,0,0,0,,cannot_open,2022-07-25,2022-08-04,,2022-12-09,2022-12-16
432,K15DS_7,120577,303,False,0,0,0,,cannot_open,2022-07-21,2022-08-15,,2022-12-20,2022-12-27
433,K15DS_7,120577,97,False,0,0,0,,cannot_open,2022-07-24,2022-08-13,,2022-12-18,2022-12-25
434,K15DS_7,120574,334,False,0,0,0,,cannot_open,2022-07-30,2022-08-03,,2022-12-08,2022-12-15
435,K15DS_7,120574,305,False,0,0,0,,cannot_open,2022-07-24,2022-08-12,,2022-12-17,2022-12-24
436,K15DS_7,120574,222,False,0,0,0,,cannot_open,2022-07-20,2022-08-08,,2022-12-13,2022-12-20
437,K15DS_7,120574,253,False,0,0,0,,cannot_open,2022-07-21,2022-08-02,,2022-12-07,2022-12-14
438,K15DS_7,120574,131,False,0,0,0,,cannot_open,2022-08-01,2022-08-05,,2022-12-10,2022-12-17
439,K15DS_7,120574,210,False,0,0,0,,cannot_open,2022-07-27,2022-08-13,,2022-12-18,2022-12-25
440,K15DS_7,120580,305,False,0,0,0,,cannot_open,2022-07-21,2022-08-11,,2022-12-16,2022-12-23
441,K15DS_7,120580,288,False,0,0,0,,cannot_open,2022-07-23,2022-08-09,,2022-12-14,2022-12-21
442,K15DS_7,120580,293,False,99,99,0,9.5,completed,2022-08-01,2022-08-10,2022-12-08,2022-12-15,2022-12-22
443,K15DS_7,120580,242,False,0,0,0,,cannot_open,2022-07-21,2022-08-03,,2022-12-08,2022-12-15
444,K15DS_7,120580,148,False,88,87,1,7.9,completed,2022-07-23,2022-08-13,2022-12-11,2022-12-18,2022-12-25
445,K15DS_7,120573,268,False,0,0,0,,cannot_open,2022-07-22,2022-08-01,,2022-12-06,2022-12-13
446,K15DS_7,120573,271,False,0,0,0,,cannot_open,2022-07-29,2022-08-05,,2022-12-10,2022-12-17
447,K15DS_7,120573,98,False,0,0,0,,cannot_open,2022-07-30,2022-08-13,,2022-12-18,2022-12-25
448,K15DS_7,120573,256,False,0,0,0,,cannot_open,2022-07-19,2022-08-12,,2022-12-17,2022-12-24
449,K15DS_7,120573,317,False,0,0,0,,cannot_open,2022-07-20,2022-08-07,,2022-12-12,2022-12-19
450,K15DS_7,120573,290,False,0,0,0,,cannot_open,2022-07-29,2022-08-08,,2022-12-13,2022-12-20
451,K15DS_7,120573,329,False,0,0,0,,cannot_open,2022-07-18,2022-08-02,,2022-12-07,2022-12-14
452,K15DS_7,120575,340,False,0,0,0,,cannot_open,2022-07-30,2022-08-11,,2022-12-16,2022-12-23
453,K15DS_7,120575,150,False,94,94,0,8.4,completed,2022-07-20,2022-08-12,2022-12-10,2022-12-17,2022-12-24
454,K15DS_7,120575,319,False,0,0,0,,cannot_open,2022-07-28,2022-08-01,,2022-12-06,2022-12-13
455,K15DS_7,120575,290,False,0,0,0,,cannot_open,2022-07-28,2022-08-03,,2022-12-08,2022-12-15
456,K15DS_7,120575,298,False,87,87,0,9.6,completed,2022-07-19,2022-08-03,2022-12-01,2022-12-08,2022-12-15
457,K15DS_7,120575,341,False,0,0,0,,cannot_open,2022-07-26,2022-08-08,,2022-12-13,2022-12-20
